text,font_size,is_bold,x_position,word_count,size_diff_from_prev,starts_with_numbering,page_num,label
"who will be involved, and what their role/responsibility will be, for both the",11.040000000000006,False,132.03676,13,0.0,False,5,paragraph
implementation and operational stages,11.040000000000006,False,130.6016,4,0.0,False,5,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 6666,7.560000000000002,True,90.0406,12,-3.480000000000004,False,5,paragraph
the marketing and communications plan for the ODL,11.039999999999964,False,132.0409,8,3.4799999999999613,False,6,paragraph
the commitment of all stakeholders to their responsibilities,11.039999999999964,False,132.0409,8,0.0,False,6,paragraph
The process of developing this business plan must be extremely consultative to ensure that,11.039999999999964,False,90.04473999999999,14,0.0,False,6,paragraph
all stakeholders are engaged in creating a synergistic ODL organization. The proposal must,11.039999999999964,False,90.04473999999999,13,0.0,False,6,paragraph
indicate how this consultative process will be approached.,11.039999999999964,False,90.04473999999999,8,0.0,False,6,paragraph
"The business plan for the ODL must address significant issues. There are, for example,",11.039999999999964,False,90.04473999999999,14,0.0,False,6,paragraph
enormous differences in the financial resources available to libraries mandated to provide,11.039999999999964,False,90.04473999999999,12,0.0,False,6,paragraph
"similar services. Some post-secondary and public libraries, particularly those in large urban",11.039999999999964,False,90.04473999999999,12,0.0,False,6,paragraph
"areas, have the facilities, funding and technological infrastructure necessary to service their",11.039999999999964,False,90.04473999999999,12,0.0,False,6,paragraph
"patrons with electronic services and resources. Many others, particularly in rural regions, do",11.039999999999964,False,90.04473999999999,13,0.0,False,6,paragraph
not. The proposal must indicate how these issues will be approached.,11.039999999999964,False,90.04473999999999,11,0.0,False,6,paragraph
Milestones,12.0,False,96.0406,1,0.9600000000000364,False,6,H3
1) A preliminary report will be issued during June 2003.,11.039999999999964,False,108.0406,10,-0.9600000000000364,True,6,paragraph
"2) It is expected that an Interim Report, suitable for distribution to the broader library",11.039999999999964,False,108.0406,15,0.0,True,6,paragraph
"community will be available by August 1, 2003 and that there will be an opportunity",11.039999999999964,False,126.0358,15,0.0,False,6,paragraph
for responses to be evaluated.,11.039999999999964,False,126.0358,5,0.0,False,6,paragraph
3) The business plan must be completed and approved by the ODL Steering Committee,11.039999999999964,False,108.0406,14,0.0,True,6,paragraph
"no later than September 30, 2003.",11.039999999999964,False,126.0358,6,0.0,False,6,paragraph
Approach and Specific Proposal Requirements,12.0,False,99.5206,5,0.9600000000000364,False,6,H2
The firm/consultant (or proposed team of consultants) will be expected to work closely with,11.039999999999964,False,90.0406,14,-0.9600000000000364,False,6,paragraph
the ODL Steering Committee. Terms of reference for the Committee are in the appendix.,11.039999999999964,False,90.04059999999996,14,0.0,False,6,paragraph
"Given the consultative nature of this business planning process, the firm/consultant will also",11.039999999999964,False,90.04059999999996,13,0.0,False,6,paragraph
be expected to travel and communicate regularly with various stakeholders as well as with,11.039999999999964,False,90.04059999999996,14,0.0,False,6,paragraph
electronic resource publishers/vendors.,11.039999999999964,False,90.04059999999996,3,0.0,False,6,paragraph
The proposal should include the following information:,11.04000000000002,False,90.04059999999996,7,5.684341886080802e-14,False,6,paragraph
a) name of the firm/consultant,11.039999999999992,False,108.03579999999995,5,-2.842170943040401e-14,False,6,paragraph
"b) names of those individuals who will be engaged in this project, their specific",11.039999999999992,False,108.03579999999995,14,0.0,False,6,paragraph
responsibilities on this project and relevant experience/qualifications,11.039999999999992,False,108.03579999999995,7,0.0,False,6,paragraph
c) description of similar engagements that highlight the firm’s experience in business,11.039999999999992,False,108.03579999999995,12,0.0,False,6,paragraph
planning and building stakeholder commitment,11.039999999999992,False,108.03579999999995,5,0.0,False,6,paragraph
d) references with details of work completed for these references,11.039999999999992,False,108.03579999999995,10,0.0,False,6,paragraph
"e) description of the approach that will be used for completing the business plan,",11.039999999999992,False,108.03579999999995,14,0.0,False,6,paragraph
including a timeline,11.039999999999992,False,108.03579999999995,3,0.0,False,6,paragraph
"f) cost to complete the study including estimated expenses (i.e.: travel, etc.) and payment",11.040000000000006,False,108.03579999999995,14,1.4210854715202004e-14,False,6,paragraph
structure,11.040000000000006,False,108.03579999999995,1,0.0,False,6,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 7777,7.560000000000002,True,90.0406,12,-3.480000000000004,False,6,paragraph
Evaluation and Awarding of Contract,12.0,False,96.0406,5,4.439999999999998,False,7,H2
The contract will be awarded to the bidder whose submission offers the best value; the contract will,11.039999999999964,False,90.0406,17,-0.9600000000000364,False,7,paragraph
not necessarily be awarded to the lowest bidder. We reserve the right not to award the contract to,11.039999999999964,False,90.0406,18,0.0,False,7,paragraph
any of the bidders responding to this RFP and we may seek further response.,11.039999999999964,False,90.0406,14,0.0,False,7,paragraph
"Specifically, proposals will be evaluated proposals according to the following criteria:",11.039999999999964,False,90.0406,11,0.0,False,7,paragraph
Quality of the proposal /approach outlined for undertaking the business planning process,11.039999999999964,False,126.04203999999999,12,0.0,False,7,paragraph
Demonstrated experience,11.039999999999964,False,126.04203999999999,2,0.0,False,7,paragraph
"Cost, including expenses",11.039999999999964,False,126.04203999999999,3,0.0,False,7,paragraph
Timeline and projected completion date,11.039999999999964,False,126.04203999999999,5,0.0,False,7,paragraph
Other relevant factors as determined by the ODL Steering Committee,11.039999999999964,False,126.04203999999999,10,0.0,False,7,paragraph
Questions regarding this RFP should be directed by e-mail only to Michael Ridley,11.039999999999964,False,90.04059999999998,13,0.0,False,7,paragraph
(mridley@uoguelph.ca).,11.039999999999964,False,90.04059999999998,1,0.0,False,7,paragraph
Bidders are asked not to contact any other member of the ODL Catalyst Team or the ODL Steering,11.039999999999964,False,90.04059999999998,18,0.0,False,7,paragraph
Committee.,11.039999999999964,False,90.04059999999998,1,0.0,False,7,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 8888,7.560000000000002,True,90.0406,12,-3.4799999999999613,False,7,paragraph
Appendix A: ODL Envisioned Phases & Funding,12.0,False,90.0406,7,4.439999999999998,False,8,H2
Phase I: Business Planning,9.959999999999923,True,90.0405,4,-2.0400000000000773,False,8,H3
Timeline: March 2003 – September 2003,9.959999999999923,True,90.0405,6,0.0,False,8,paragraph
"Funding Requested: ~$100,000 jointly funded by stakeholder groups and the provincial government.",9.959999999999923,True,90.0405,12,0.0,False,8,paragraph
Result: The ODL business plan,9.959999999999923,True,90.04050000000001,5,0.0,False,8,paragraph
"The first phase will be to build the ODL business plan. This plan will clearly define the ODL’s services,",9.959999999999923,False,90.04050000000001,19,0.0,False,8,paragraph
"funding and governance structures, as well as implementation plans for 2003-2005. It will also secure",9.959999999999923,False,90.04050000000001,15,0.0,False,8,paragraph
the full commitment of all stakeholders and scope the operational plan for ODL for 2006 and beyond.,9.959999999999923,False,90.04050000000001,17,0.0,False,8,paragraph
"Given the number and diversity of stakeholders involved, the business planning process must be a fully",9.959999999999923,False,90.04050000000001,16,0.0,False,8,paragraph
consultative approach. To ensure that the planning results in a workable plan with the full commitment,9.95999999999998,False,90.04050000000001,16,5.684341886080802e-14,False,8,paragraph
"of all stakeholders it must have competent, dedicated staffing and monies for the travel and",9.95999999999998,False,90.04050000000001,15,0.0,False,8,paragraph
communication components so critical in a consultative process.,9.95999999999998,False,90.04050000000001,8,0.0,False,8,paragraph
Phase II: Implementing and Transitioning,9.95999999999998,True,90.04050000000001,5,0.0,False,8,H3
Timeline: April 2004 – December 2006,9.95999999999998,True,90.04050000000001,6,0.0,False,8,paragraph
Funding Requested: Funding from other states and provinces suggest that the ODL could receive,9.95999999999998,True,90.04050000000001,14,0.0,False,8,paragraph
"funding of up to $50 Million (over 3 years). Funding to be provided partnership of government, library",9.95999999999998,False,90.04050000000001,17,0.0,False,8,paragraph
stakeholders and other interested parties.,9.95999999999998,False,90.04050000000002,5,0.0,False,8,paragraph
Result: The ODL is implemented and validated,9.95999999999998,True,90.04050000000002,7,0.0,False,8,paragraph
The second phase will be to implement the ODL based on the business plan. This phase recognizes,9.95999999999998,False,90.04050000000002,17,0.0,False,8,paragraph
that for ODL to be optimally successful libraries must transition to a new way of doing business and,9.95999999999998,False,90.04050000000002,18,0.0,False,8,paragraph
providing services. The transition must occur while libraries continue to provide existing services and,9.95999999999998,False,90.04050000000002,14,0.0,False,8,paragraph
"respond to current challenges. This implementation phase will funded by a partnership of government,",9.95999999999998,False,90.04050000000002,14,0.0,False,8,paragraph
library stakeholders and other interested parties as a means to quickly jumpstart the ODL.,9.95999999999998,False,90.04050000000002,14,0.0,False,8,paragraph
The seed money requested will allow libraries to realign their budgets and services as the infrastructure,9.95999999999998,False,90.04050000000002,16,0.0,False,8,paragraph
"and content of the ODL is created and secured. Some of the funding will be new money, although there",9.95999999999998,False,90.04050000000002,19,0.0,False,8,paragraph
is every indication that existing budgets and methods of operating may be modified as a result of,9.95999999999998,False,90.04050000000004,17,0.0,False,8,paragraph
"recommendations . During this phase the polices, procedures, governance structures and accountability",9.960000000000008,False,90.04050000000004,12,2.842170943040401e-14,False,8,paragraph
"mechanisms of the ODL will be put in place. Pilot projects will be initiated, evaluated and expanded.",9.960000000000008,False,90.04050000000004,17,0.0,False,8,paragraph
"Information resources will be identified, contracts for these resources will be negotiated and resources",9.960000000000008,False,90.04050000000004,14,0.0,False,8,paragraph
will be made deployed through the ODL. Regular evaluation during this phase will ensure the ODL is,9.960000000000008,False,90.04050000000004,17,0.0,False,8,paragraph
achieving its objectives and is accountable to its key communities.,9.960000000000008,False,90.04050000000004,10,0.0,False,8,paragraph
Phase III: Operating and Growing the ODL,9.960000000000008,True,90.04050000000004,7,0.0,False,8,H3
Timeline: January 2007 -,9.960000000000008,True,90.04050000000004,4,0.0,False,8,paragraph
Funding: $50 Million annually ($35 Million requested from government),9.960000000000008,True,90.04050000000004,9,0.0,False,8,paragraph
Result: The ODL is fully operational and sustainable,9.960000000000008,True,90.0405,8,0.0,False,8,paragraph
In the third phase the ODL moves into the operational stage. Ontarians will experience the full benefits,9.960000000000008,False,90.05045999999999,17,0.0,False,8,paragraph
of the initiative and libraries will consolidate support around the ODL to grow resources and extend,9.960000000000008,False,90.05045999999999,16,0.0,False,8,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 9999,7.560000000000002,True,90.0406,12,-2.4000000000000057,False,8,paragraph
capabilities. The challenge is to secure resources sufficient to both sustain the original investments and,9.959999999999923,False,90.0406,15,2.3999999999999204,False,9,paragraph
to enhance the ODL.,9.959999999999923,False,90.0406,4,0.0,False,9,paragraph
The ongoing funding of the ODL will be based on a partnership model involving all the key participants,9.959999999999923,False,90.0406,18,0.0,False,9,paragraph
"(i.e. government, libraries, donors, public and private sectors). All participants (i.e. beneficiaries) are",9.959999999999923,False,90.0406,13,0.0,False,9,paragraph
expected to make financial contributions to the ODL. It is important in achieving the full impact of the,9.959999999999923,False,90.05056,18,0.0,False,9,paragraph
"ODL on Ontario’s economy, society and learning support that all library sectors are participants",9.959999999999923,False,90.05056,14,0.0,False,9,paragraph
"(university, colleges, public libraries and schools).",9.959999999999923,False,90.05056,6,0.0,False,9,paragraph
"The proposed funding model requires a continuing government investment, but also recognizes that as",9.959999999999923,False,90.05056,14,0.0,False,9,paragraph
the ODL matures a growing share of ODL funding will come from libraries and non-governmental,9.959999999999923,False,90.0406,15,0.0,False,9,paragraph
sources. During the 3-year implementation phase (2004 – 2006) libraries will realign their budgets to,9.959999999999923,False,90.0406,15,0.0,False,9,paragraph
enable ongoing funding contributions to ODL. During the same period ODL must build the proposed,9.959999999999923,False,90.0406,15,0.0,False,9,paragraph
endowment and secure public and private sector gifts and/or in-kind contributions. The following chart,9.959999999999923,False,90.0406,14,0.0,False,9,paragraph
outlines the model. This model is based on these assumptions:,9.959999999999923,False,90.0406,10,0.0,False,9,paragraph
1. that ODL expenditures will increase by 50% over a 10 year period,9.959999999999923,False,108.03832,13,0.0,True,9,paragraph
2. that government funding will decrease from 70% to 45% during that 10 year period,9.959999999999923,False,108.03832,15,0.0,True,9,paragraph
"3. that library contributions, endowment and gifts/in-kind funding will increase from 30% to 55%",9.95999999999998,False,108.03832,14,5.684341886080802e-14,True,9,paragraph
during the same period,9.95999999999998,False,126.046,4,0.0,False,9,paragraph
OVERVIEW OF ODL FUNDING MODEL,9.95999999999998,True,245.80504000000002,5,0.0,False,9,paragraph
Funding Source 2007 2017,12.0,True,114.4006,4,2.0400000000000205,False,9,paragraph
Government $35M (70%) $33.75M (45%),9.95999999999998,False,114.4006,5,-2.0400000000000205,False,9,paragraph
Libraries $10M (20%) $22.5M (30%),9.95999999999998,False,114.40059999999994,5,0.0,False,9,paragraph
Endowment $4.5M (9%) $15M (20%),9.95999999999998,False,114.41055999999998,5,0.0,False,9,paragraph
Gifts/In-Kind $0.5M (1%) $3.75M (5%),9.95999999999998,False,114.41056000000003,5,0.0,False,9,paragraph
TOTAL ANNUAL,9.95999999999998,True,114.41056000000003,2,0.0,False,9,paragraph
$50M $75M,9.95999999999998,False,314.32768000000004,2,0.0,False,9,paragraph
"While the private sector will be invited to participate in the ODL through the endowment, gifts and in-",9.95999999999998,False,90.04840000000002,18,0.0,False,9,paragraph
"kind contributions, the ODL will also explore compatible commercial services which leverage the reach",9.95999999999998,False,90.04840000000002,14,0.0,False,9,paragraph
of the ODL and help to offset operating costs.,9.95999999999998,False,90.04840000000002,9,0.0,False,9,paragraph
A $50M budget leverages the consortium buying power of the province’s libraries to secure the best,9.95999999999998,False,90.04840000000002,16,0.0,False,9,paragraph
"prices for information resources, the widest accessibility and the most favourable contracts. A budget of",9.95999999999998,False,90.04840000000002,15,0.0,False,9,paragraph
this nature will ensure a core digital collection of sufficient scope and coverage to address a substantial,9.95999999999998,False,90.04840000000002,17,0.0,False,9,paragraph
amount of the wide and diverse information and learning needs of the citizens of Ontario (an overview,9.95999999999998,False,90.04840000000002,17,0.0,False,9,paragraph
of the nature of the ODL digital collection is appended). The proposed ODL expenditures in 2006,9.960000000000008,False,90.04840000000002,16,2.842170943040401e-14,False,9,paragraph
represent an investment of $5.00 per citizen.,9.960000000000008,True,90.04840000000002,7,0.0,False,9,paragraph
It is important to recognize that every new dollar per citizen invested in the Ontario Digital Library has a,9.960000000000008,False,90.04840000000002,19,0.0,False,9,paragraph
double benefit: it supports a province-wide library of high quality information resources and it,9.960000000000008,False,90.04840000000002,14,0.0,False,9,paragraph
strengthens every local library in Ontario by allowing them to reinvest existing dollars in new resources,9.960000000000008,False,90.04840000000002,16,0.0,False,9,paragraph
that enhance local services. This multiplier means that for every dollar invested in ODL the return,9.960000000000008,False,90.04840000000002,16,0.0,False,9,paragraph
on investment is worth $2 of value for Ontario.,9.960000000000008,True,90.04840000000002,9,0.0,False,9,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 11110000,7.560000000000002,True,90.0406,12,-2.4000000000000057,False,9,paragraph
Appendix B: ODL Steering Committee Terms of Reference,12.0,False,96.0406,8,4.439999999999998,False,10,H2
1. Preamble,9.959999999999923,True,90.0406,2,-2.0400000000000773,True,10,H3
Implementation of the Ontario Digital Library (ODL) requires a detailed business plan to be developed,9.959999999999923,False,95.79748,15,0.0,False,10,paragraph
and supported by its diverse stakeholder communities (see: www.odl.on.ca). The business,9.959999999999923,False,95.79748,11,0.0,False,10,paragraph
"development planning and commitment process will be overseen by a Steering Committee, who are",9.959999999999923,False,95.79748000000001,14,0.0,False,10,paragraph
accountable to potential ODL funders including the Province of Ontario.,9.959999999999923,False,95.79748000000001,10,0.0,False,10,paragraph
2. Terms of Reference,9.959999999999923,True,90.04060000000001,4,0.0,True,10,H3
"In broad terms, the ODL Business Plan Steering Committee is responsible for development of the",9.959999999999923,False,95.79748000000001,15,0.0,False,10,paragraph
"business plan, securing sector support, and management of the planners and process. Specific",9.959999999999923,False,95.79748000000001,13,0.0,False,10,paragraph
responsibilities include:,9.959999999999923,False,95.79748000000001,2,0.0,False,10,paragraph
"2.1 developing a detailed business plan for the three-year implementation phase of the ODL, including",9.95999999999998,False,95.79748000000001,15,5.684341886080802e-14,True,10,paragraph
"governance, management, funding model and structure, organizational structure, marketing,",9.95999999999998,False,131.79292,9,0.0,False,10,paragraph
"staffing, and evaluation;",9.95999999999998,False,131.79292,3,0.0,False,10,paragraph
"2.2 consulting with and reporting to stakeholder communities, to ensure open, consistent and two-way",9.95999999999998,False,95.79748000000001,14,0.0,True,10,paragraph
"communication, and to ensure meaningful opportunities for stakeholder input into decision-",9.95999999999998,False,131.79292,11,0.0,False,10,paragraph
making;,9.95999999999998,False,131.79292,1,0.0,False,10,paragraph
2.3 recruiting and managing the business planner(s);,9.95999999999998,False,95.79748000000001,7,0.0,True,10,paragraph
"2.4 defining terms of reference and resource parameters for business planner(s), and authorizing",9.95999999999998,False,95.79748000000001,13,0.0,True,10,paragraph
expenditures;,9.95999999999998,False,131.79292,1,0.0,False,10,paragraph
2.5 serving as a focus group for business planner(s) to test ideas;,9.95999999999998,False,95.79748000000001,12,0.0,True,10,paragraph
2.6 providing signoff for business planner(s) at key decision points of business plan development;,9.95999999999998,False,95.79748000000001,14,0.0,True,10,paragraph
"2.7 securing commitment from library, government, and institutional stakeholders for implementation",9.95999999999998,False,95.79748000000001,11,0.0,True,10,paragraph
of the business plan;,9.95999999999998,False,131.79292,4,0.0,False,10,paragraph
2.8 presenting the business plan to funders,9.95999999999998,False,95.79748000000001,7,0.0,True,10,paragraph
2.9 undertaking advocacy efforts to promote the ODL to the broader communities including library,9.95999999999998,False,95.79748000000001,14,0.0,True,10,paragraph
and education communities.,9.95999999999998,False,131.79292,3,0.0,False,10,paragraph
3. Membership,9.95999999999998,True,90.03064,2,0.0,True,10,H3
"Each of the four sectors, Schools, Colleges, Universities, and Public Libraries can appoint up to two",9.95999999999998,False,95.78752,16,0.0,False,10,paragraph
representatives to the steering committee,9.95999999999998,False,95.78752,5,0.0,False,10,paragraph
3.1 Schools:,9.960000000000008,False,95.78752,2,2.842170943040401e-14,True,10,paragraph
- Ontario School Library Association (OSLA) and The Association of Library Consultants and,9.960000000000008,False,126.02608000000001,13,0.0,False,10,paragraph
Coordinators of Ontario (TALCO) ( Executive Council of OSLA to name representative in,9.960000000000008,False,126.02608000000001,13,0.0,False,10,paragraph
consultation with TALCO ),9.960000000000008,False,126.02608000000001,4,0.0,False,10,paragraph
3.2 Universities:,9.960000000000008,False,95.78752000000003,2,0.0,True,10,paragraph
- Ontario Council of University Libraries (OCUL) ( OCUL to name ),9.960000000000008,False,126.02608000000004,12,0.0,False,10,paragraph
3.3 Colleges:,9.960000000000008,False,95.78752000000003,2,0.0,True,10,paragraph
"- Bibliocentre, and Heads of Libraries and Learning Resources (UAG and HLLR to name )",9.960000000000008,False,126.02608000000004,15,0.0,False,10,paragraph
3.4 Public libraries:,9.960000000000008,False,95.77756000000005,3,0.0,True,10,paragraph
"- Administrators of Medium-sized Public Libraries of Ontario (AMPLO), Administrators of Rural",9.960000000000008,False,126.01612000000006,12,0.0,False,10,paragraph
"Urban Public Libraries of Ontario (ARUPLO), Administrators of Small Public Libraries of",9.960000000000008,False,126.01612000000006,12,0.0,False,10,paragraph
Ontario (ASPLO) and Chief Executives of Large-sized Public Libraries of Ontario (CELPLO),9.960000000000008,False,126.01612000000006,12,0.0,False,10,paragraph
"( Executives of AMPLO, ARUPLO, ASPLO and CELPLO to name )",9.960000000000008,False,126.01612000000006,11,0.0,False,10,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 11111111,7.560000000000002,True,90.0406,12,-2.4000000000000057,False,10,paragraph
3.5 Ontario Library Association representative (ex-officio) ( OLA to appoint one representative ),9.959999999999923,False,95.8195,13,2.3999999999999204,True,11,paragraph
- Role of the OLA ex-officio member: To act as a liaison between the steering committee and,9.959999999999923,False,126.06801999999993,17,0.0,False,11,paragraph
"the OLA Board, and to assist the chair with the administrative responsibilities connected with",9.959999999999923,False,126.06801999999993,14,0.0,False,11,paragraph
"the preparation of the business plan, finance, and communications.",9.959999999999923,False,126.06801999999993,9,0.0,False,11,paragraph
"3.6 It is anticipated that as planning for the ODL evolves, the Steering Committee may, at its",9.959999999999923,False,95.82945999999993,17,0.0,True,11,paragraph
"discretion, call on invited experts to advise on issues as required.",9.959999999999923,False,95.82945999999993,11,0.0,False,11,paragraph
4. Appointment Criteria and Process,9.959999999999923,True,90.07257999999993,5,0.0,True,11,H3
4.1 Groups and organizations named in Section 3 above are responsible for appointing up to two,9.959999999999923,False,95.82945999999993,16,0.0,True,11,paragraph
representatives to the Steering Committee.,9.959999999999923,False,131.83485999999994,5,0.0,False,11,paragraph
4.2 Desired characteristics for steering committee appointees include:,9.959999999999923,False,95.83941999999993,8,0.0,True,11,paragraph
•,9.960000000000036,False,108.08025999999992,1,1.1368683772161603e-13,False,11,paragraph
Strategic thinkers;,9.959999999999923,False,126.07797999999993,2,-1.1368683772161603e-13,False,11,paragraph
•,9.960000000000036,False,108.08025999999992,1,1.1368683772161603e-13,False,11,paragraph
Committed to the concept of multi-sector partnerships;,9.959999999999923,False,126.07797999999993,7,-1.1368683772161603e-13,False,11,paragraph
•,9.95999999999998,False,108.08025999999992,1,5.684341886080802e-14,False,11,paragraph
Knowledgeable about digital libraries and resources;,9.960000000000036,False,126.07797999999993,6,5.684341886080802e-14,False,11,paragraph
•,9.95999999999998,False,108.08025999999992,1,-5.684341886080802e-14,False,11,paragraph
Knowledgeable about government structures;,9.95999999999998,False,126.07797999999993,4,0.0,False,11,paragraph
•,9.95999999999998,False,108.08025999999992,1,0.0,False,11,paragraph
Respected by their communities; influential;,9.95999999999998,False,126.07797999999993,5,0.0,False,11,paragraph
•,9.95999999999998,False,108.08025999999992,1,0.0,False,11,paragraph
Able to take a consultative approach;,9.95999999999998,False,126.07797999999993,6,0.0,False,11,paragraph
•,12.0,False,108.0406,1,2.0400000000000205,False,11,paragraph
Able to devote time to Steering Committee business: approximately one day per month for,9.95999999999998,False,126.0406,14,-2.0400000000000205,False,11,paragraph
.,12.0,False,386.6806,1,2.0400000000000205,False,11,paragraph
meetings plus 2-3 working days per month on related activities,9.95999999999998,False,126.0406,10,-2.0400000000000205,False,11,paragraph
5. Term,9.95999999999998,True,90.0405,2,0.0,True,11,H3
Expected term on the Steering Committee is the time required to complete development of the,9.95999999999998,False,95.79737999999999,15,0.0,False,11,paragraph
business plan plus two months. This process is expected to take approximately 6 months.,9.95999999999998,False,95.79737999999999,14,0.0,False,11,paragraph
6. Chair,9.95999999999998,True,90.0405,2,0.0,True,11,H3
Chair will be appointed by the Board of the Ontario Library Association.,9.95999999999998,False,95.79737999999999,12,0.0,False,11,paragraph
Role of the Chair:,9.95999999999998,False,95.79737999999999,4,0.0,False,11,paragraph
In addition to the characteristics for appointees (4.2) the role of the chair will be as a process agent,9.95999999999998,False,95.79737999999999,19,0.0,False,11,paragraph
"working with the selected consultant(s), OLA, and the Steering Committee to prepare the business",9.95999999999998,False,95.79737999999999,14,0.0,False,11,paragraph
plan. The chair must be able to devote 5-8 days per month on activities related to the preparation of,9.95999999999998,False,95.79737999999999,19,0.0,False,11,paragraph
"the business plan, and communications to stakeholders, funders, and government.",9.95999999999998,False,95.79737999999999,10,0.0,False,11,paragraph
7. Meetings,9.960000000000008,True,90.0405,2,2.842170943040401e-14,True,11,H3
It is expected that in person meetings are held once per month and the majority of business will be,9.960000000000008,False,95.79737999999999,19,0.0,False,11,paragraph
"conducted by e-mail, and teleconference.",9.960000000000008,False,95.79737999999999,5,0.0,False,11,paragraph
8. Lines of Accountability and Communication,9.960000000000008,True,90.0405,6,0.0,True,11,H3
"8.1 The Steering Committee is accountable to the Province of Ontario, and to its business plan",9.960000000000008,False,95.79737999999999,16,0.0,True,11,paragraph
funders.,9.960000000000008,False,131.79282,1,0.0,False,11,paragraph
8.2 The role of the Ontario Library Association is to assume responsibility for funds contributed by the,9.959999999999994,False,95.79738,17,-1.4210854715202004e-14,True,11,paragraph
"ODL funders to finance the business plan, to hold the funds in a separate account, and",9.960000000000008,False,131.79282,16,1.4210854715202004e-14,False,11,paragraph
disperse them for purposes as directed by the Steering Committee. OLA will provide,9.960000000000008,False,131.79282,13,0.0,False,11,paragraph
financial reports to the Steering Committee as requested and shall comply with all,9.960000000000008,False,131.79282,13,0.0,False,11,paragraph
government reporting regulations for funds received.,9.960000000000008,False,131.79282,6,0.0,False,11,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 11112222,7.560000000000002,True,90.0406,12,-2.4000000000000057,False,11,paragraph
8.3 The Steering Committee is accountable to its constituent groups and other stakeholders for,9.959999999999923,False,95.8006,14,2.3999999999999204,True,12,paragraph
ongoing communications and consultation on issues and progress. The Steering committee,9.959999999999923,False,131.806,11,0.0,False,12,paragraph
is responsible for strong liaison with government particularly the Chief Information Officer,9.959999999999923,False,131.806,12,0.0,False,12,paragraph
"Community Services Cluster, ADM’s and Deputy Ministers.",9.959999999999923,False,131.806,7,0.0,False,12,paragraph
9. Financial and Administrative Policies,9.959999999999923,True,90.04372000000001,5,0.0,True,12,H3
9.1 Service on the Steering Committee is non-remunerative,9.959999999999923,False,95.81056000000001,8,0.0,True,12,paragraph
9.2 Travel and meeting expenses for Steering Committee members are reimbursed according to the,9.959999999999923,False,95.81056000000001,14,0.0,True,12,paragraph
policies of the Ontario Library Association,9.959999999999923,False,131.81596000000002,6,0.0,False,12,paragraph
9.3 Conflict of Interest:,9.959999999999923,False,95.81056000000001,4,0.0,True,12,paragraph
The ODL Steering Committee will function according to standard conflict of interest guidelines,9.959999999999923,False,126.04912000000002,13,0.0,False,12,paragraph
"ensuring that members, their immediate family members, or their places of employment, will",9.959999999999923,False,126.04912000000002,13,0.0,False,12,paragraph
not benefit financially from the decisions the Steering Committee might make. As a first,9.959999999999923,False,126.0491,14,0.0,False,12,paragraph
"order of business, the Steering Committee will be expected to adopt a conflict of interest policy",9.959999999999923,False,126.0491,16,0.0,False,12,paragraph
statement and procedural guidelines that will govern its work.,9.959999999999923,False,126.0491,9,0.0,False,12,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 11113333,7.560000000000002,True,90.0406,12,-2.3999999999999204,False,12,paragraph
Appendix C: ODL’s Envisioned Electronic Resources,12.0,False,96.0406,6,4.439999999999998,False,13,H2
The purpose of the ODL is to provide equal access to information for all Ontario citizens through,9.959999999999923,False,96.0404,17,-2.0400000000000773,False,13,paragraph
collaboration and resource sharing. ODL will be a portal - capable of customization as,9.959999999999923,False,96.0404,14,0.0,False,13,paragraph
"a home page for local libraries - to organized, comprehensive, authoritative and validated",9.959999999999923,False,96.0404,13,0.0,False,13,paragraph
e-information resources to meet the needs of all Ontario citizens at all stages and in all aspects,9.959999999999923,False,96.0404,17,0.0,False,13,paragraph
"of their education, life and work. Some examples:",9.959999999999923,False,96.0404,8,0.0,False,13,paragraph
1. Reference Resources,9.959999999999923,False,96.0404,3,0.0,True,13,paragraph
"- directories: companies, associations, organizations, governments, educational institutions,",9.959999999999923,False,96.0404,8,0.0,False,13,paragraph
etc. etc.,9.959999999999923,False,96.0404,2,0.0,False,13,paragraph
"- almanacs, country information",9.959999999999923,False,96.0404,4,0.0,False,13,paragraph
"- dictionaries, thesauri, encyclopedias",9.959999999999923,False,96.0404,4,0.0,False,13,paragraph
-consumer information,9.95999999999998,False,96.0404,2,5.684341886080802e-14,False,13,paragraph
"- phone books,",9.95999999999998,False,96.0404,3,0.0,False,13,paragraph
"- travel guides, entertainment guides",9.95999999999998,False,96.0404,5,0.0,False,13,paragraph
- weather information,9.95999999999998,False,96.0404,3,0.0,False,13,paragraph
- media/newspapers,9.95999999999998,False,96.0404,2,0.0,False,13,paragraph
"- leisure time, recreational activity guides",9.95999999999998,False,96.0404,6,0.0,False,13,paragraph
- indexing and abstracting services,9.95999999999998,False,96.0404,5,0.0,False,13,paragraph
"- currency converters,",9.95999999999998,False,96.0404,3,0.0,False,13,paragraph
